id,fid,name,file,text,created_at,updated_at
126,22620483,getLabelText,,"
 
 	public String getLabelText(String xpath, String siblingPath, String indexId) {
		if (siblingPath != null && indexId != null) {
			String nodeName =
				NamespaceRegistry.stripNamespacePrefix(XPathUtils.getNodeName(siblingPath));
			return (nodeName + "" ${"" + indexId + ""+1}"");
		}
		else {
			String nodeName =
				NamespaceRegistry.stripNamespacePrefix(XPathUtils.getNodeName(normalizedXPath));
			return nodeName;
		}
	}
",2021-02-23 16:11:13.138269,2021-02-23 16:11:13.138269
127,22622479,getStatusFlagFields,,"
 
 	private List getStatusFlagFields() {
		List list = new ArrayList();
		String statusFlagPath = ""/collectionConfigRecord/statusFlags/statusFlag/status"";
		for (Iterator i = im.getInputFields().iterator(); i.hasNext(); ) {
			InputField field = (InputField) i.next();
			// prtln (field.toString());
			if (field.getNormalizedXPath().startsWith(statusFlagPath)) {
				list.add(field);
			}
		}
		return list;
	}
",2021-02-23 16:11:13.154936,2021-02-23 16:11:13.154936
128,22624602,asMap,,"
 
 		public Map asMap() {
			Map map = new HashMap();
			// map.put (""org_id"", org_id);
			map.put(""startDate"", start_date);
			map.put(""endDate"", end_date);
			if (this.organization != null)
				map.put(""organization"", this.organization.acronym);
			map.put(""type"", (this.isVisitor() ? ""Visitor"" : ""Employee""));
			// return new JSONObject (map);
			return map;
		}
",2021-02-23 16:11:13.170613,2021-02-23 16:11:13.170613
129,22625582,setUrls,,"
 
 	public void setUrls(String[] theUrls) throws IllegalStateException {
		if (xmlProcessed)
			throw new IllegalStateException(illegalPostProssingMsg);
		
		if(theUrls != null) {
			this.urls = new String [theUrls.length];
			for(int i = 0; i < theUrls.length; i++)
				this.urls[i] = UrlHelper.normalize(theUrls[i]);
		}
		else
			this.urls = urls;
	}
",2021-02-23 16:11:13.186678,2021-02-23 16:11:13.186678
130,22626628,toString,,"
 
 	public String toString() {
		StringBuffer ret = new StringBuffer();
		ret.append(""format: "");
		ret.append(format);
		ret.append("" directory: "");
		Object[] attributeKeys = attributes.keySet().toArray();
		for (int i = 0; i < attributeKeys.length; i++)
			ret.append(""\n attribute: "" + attributeKeys[i].toString());
		return ret.toString();
	}
",2021-02-23 16:11:13.203471,2021-02-23 16:11:13.203471
131,22628734,setTopAttributes,,"
 
 	private void setTopAttributes( Attributes from ) {
		for ( int i = 0; i < from.getLength(); i++ ) {
			topMenu.setAttribute( from.getLocalName( i ), from.getValue( i ) );
			topMenu.setAttribute( from.getQName( i ), from.getValue( i ) );
		}
	}
",2021-02-23 16:11:13.219948,2021-02-23 16:11:13.219948
132,7957602,print,,"
 
 		protected void print() {
			System.out.println(""Print for "" + prototype + ""------------------"");

			cfg.visit(new PrintVisitor() {
				Phi phi = null;

				public void visitBlock(final Block block) {
					phi = exprPhiAtBlock(block);
					super.visitBlock(block);
				}

				public void visitLabelStmt(final LabelStmt stmt) {
					super.visitLabelStmt(stmt);

					if (stmt.label().startsBlock()) {
						if (phi != null) {
							println(phi);
							phi = null;
						}
					}
				}
			});

			System.out.println(""End Print ----------------------------"");
		}
",2021-02-23 16:11:13.236711,2021-02-23 16:11:13.236711
133,31203037,addToTechnicalComment,,"
 
     public void addToTechnicalComment( final String add_to_technical_comment ) {
        if ( getTechnicalComment() != null
        &&   getTechnicalComment().length() > 0 ) {
            setTechnicalComment( getTechnicalComment()
                                 + ""\n"" + add_to_technical_comment );
        }
        else {
            setTechnicalComment( add_to_technical_comment );
        }
    }
",2021-02-23 16:11:13.255663,2021-02-23 16:11:13.255663
134,31203138,setAdditionalSeqsOids,,"
 
     public void setAdditionalSeqsOids( int[] add_seq_oids ) {

        _add_seq_oids = new ArrayList();

        if ( add_seq_oids == null ) {
            return;
        }

        for ( int i = 0; i < add_seq_oids.length; ++i ) {
            addAdditionalSeqsOid( add_seq_oids[ i ] );
        }

    } // setAddSegsOids( int[] )
",2021-02-23 16:11:13.272383,2021-02-23 16:11:13.272383
135,42843931,put,,"
 
 		public FieldContent put(Item item){
			FieldContent old_field = this.content;
			
			if (item.getUid() == this.content.getItem().getUid()) {
				if (content.getItem().isStackable()){ 
					this.content = new InventoryStack(content.getItem(), content.getCount()+1);
					return null;
				} else {this.content = new InventoryItem(item); return old_field;}
			} else {
				this.content = new InventoryItem(item); return old_field;
			}
		}
",2021-02-23 16:11:13.288327,2021-02-23 16:11:13.288327
136,17121898,compareTo,,"
 
   public int compareTo(TPoint o) {
    if ((this.value == o.value()) && (this.tstamp == o.tstamp())) {
      return 0;
    }
    else if (this.tstamp > o.tstamp) {
      return 1;
    }
    else if (this.tstamp < o.tstamp) {
      return -1;
    }
    else if (this.value > o.value) {
      return 1;
    }
    return -1;
  }
",2021-02-23 16:11:13.308597,2021-02-23 16:11:13.308597
137,40099556,removeSelection,,"
 
     public void removeSelection(IEntity selection) {

        // Assertions.
        if (selection == null) {
            String msg = ""Argument 'selection' cannot be null."";
            throw new IllegalArgumentException(msg);
        }
        
        entitySel.remove(selection.getEntityId());
        if(selection.getType().equals(EntityType.MEMBER)){          
            memberCount--;
        }else{
            groupCount--;
        }
        
    }
",2021-02-23 16:11:13.325697,2021-02-23 16:11:13.325697
138,33993860,addIconPropertyDescriptor,,"
 
 	protected void addIconPropertyDescriptor(Object object) {
		itemPropertyDescriptors.add
			(createItemPropertyDescriptor
				(((ComposeableAdapterFactory)adapterFactory).getRootAdapterFactory(),
				 getResourceLocator(),
				 getString(""_UI_ButtonWidget_icon_feature""),
				 getString(""_UI_PropertyDescriptor_description"", ""_UI_ButtonWidget_icon_feature"", ""_UI_ButtonWidget_type""),
				 UiPackage.Literals.BUTTON_WIDGET__ICON,
				 true,
				 false,
				 false,
				 ItemPropertyDescriptor.GENERIC_VALUE_IMAGE,
				 null,
				 null));
	}
",2021-02-23 16:11:13.341989,2021-02-23 16:11:13.341989
139,33993930,addMultiSelectionPropertyDescriptor,,"
 
 	protected void addMultiSelectionPropertyDescriptor(Object object) {
		itemPropertyDescriptors.add
			(createItemPropertyDescriptor
				(((ComposeableAdapterFactory)adapterFactory).getRootAdapterFactory(),
				 getResourceLocator(),
				 getString(""_UI_TableWidget_multiSelection_feature""),
				 getString(""_UI_PropertyDescriptor_description"", ""_UI_TableWidget_multiSelection_feature"", ""_UI_TableWidget_type""),
				 UiPackage.Literals.TABLE_WIDGET__MULTI_SELECTION,
				 true,
				 false,
				 false,
				 ItemPropertyDescriptor.BOOLEAN_VALUE_IMAGE,
				 null,
				 null));
	}
",2021-02-23 16:11:13.35876,2021-02-23 16:11:13.35876
140,33994017,addColumnsPropertyDescriptor,,"
 
 	protected void addColumnsPropertyDescriptor(Object object) {
		itemPropertyDescriptors.add
			(createItemPropertyDescriptor
				(((ComposeableAdapterFactory)adapterFactory).getRootAdapterFactory(),
				 getResourceLocator(),
				 getString(""_UI_TableLayoutGroup_columns_feature""),
				 getString(""_UI_PropertyDescriptor_description"", ""_UI_TableLayoutGroup_columns_feature"", ""_UI_TableLayoutGroup_type""),
				 UiPackage.Literals.TABLE_LAYOUT_GROUP__COLUMNS,
				 true,
				 false,
				 false,
				 ItemPropertyDescriptor.INTEGRAL_VALUE_IMAGE,
				 null,
				 null));
	}
",2021-02-23 16:11:13.375571,2021-02-23 16:11:13.375571
141,37824224,notifyProgressListeners,,"
 
    protected void notifyProgressListeners() {
      Enumeration enum = m_prProgressListeners.elements();
      ProgressListener thisListener = null;
      while( enum.hasMoreElements() ) {
         thisListener = (ProgressListener)enum.nextElement();
         thisListener.progressStateChanged( m_prUpgradeProgress );
      }
   } // notifyProgressListeners()
",2021-02-23 16:11:13.394439,2021-02-23 16:11:13.394439
142,34599430,setSigmaRx,,"
 
 	public void setSigmaRx( double newSigmaRx) throws IllegalArgumentException, DimensionMismatchException {
		if (this.dimension != 6)
			throw new DimensionMismatchException(this.dimension + ""D-Punkt hat keine X-Drehung"");
		if (newSigmaRx>0)
			this.sigmaRx = newSigmaRx;
		else
			throw new IllegalArgumentException(""Standardabweichung muss groesser Null sein "" + newSigmaRx);
	}
",2021-02-23 16:11:13.410749,2021-02-23 16:11:13.410749
143,26493872,resolveValue,,"
 
   protected String resolveValue(MagnetContext aContext, String aValue) throws RenderingException {
    try {
      if (aValue == null) {
        return null;
      } else {
        TemplateElementIF aTemplate = _theTemplateFactory.parse(aValue);
        return aTemplate.render(aContext);
      }
    } catch (TemplateException te) {
      throw new RenderingException(""Unable to resolve the value "" + aValue, te);
    }
  }
",2021-02-23 16:11:13.42731,2021-02-23 16:11:13.42731
144,26494825,resolve,,"
 
   public List resolve(Map defs) throws ConfigurationException {
    if(_id == null) {
      throw new ConfigurationException(
          ""'id' attribute not set on advice group reference"");
    }

    Group group = (Group) defs.get(_id);

    if(group == null) {
      throw new ConfigurationException(""No advice group matches ID: "" + _id);
    }

    return group.getAdvices();
  }
",2021-02-23 16:11:13.444957,2021-02-23 16:11:13.444957
145,26501411,doOutput,,"
 
   protected void doOutput(int lvl, Object message, Throwable t) {
    System.out.print(""["");
    System.out.print(_taskName);
    System.out.print("" - "");
    System.out.print(LEVEL[lvl]);
    System.out.print(""]"");
    System.out.println(message);

    if(t != null) {
      t.printStackTrace();
    }
  }
",2021-02-23 16:11:13.461984,2021-02-23 16:11:13.461984
146,29572299,listen,,"
 
 	public void listen() throws IOException {
		logMessage(""Server started at "" + this.getHostname() + "":"" + this.getPort());
		while (true) {
			Socket socket = serverSocket.accept();
			logMessage(socket.getInetAddress().getCanonicalHostName() + ""has made a connection !"");
			logMessage(""Creating new listener"");
			ListenThread task = new ListenThread(socket,this);
			logMessage(""Adding new totemcontrolcomhandler"");
			addHandlers(task);
			Thread listener = new Thread(task);
			logMessage(""Starting new thread"");
			listener.run();
		}
	}
",2021-02-23 16:11:13.477765,2021-02-23 16:11:13.477765
147,19344442,loadSystems,,"
 
 	private void loadSystems() {
		int i, num;
		SystemItem dtls;

		systemCombo.removeAllItems();

		systemCombo.addItem(""<All>"");

		dbLink = true;
		try {
			systems = copyBookInterface.getSystems();
		} catch (Exception ex) {
			if (message != null) {
				message.setText(ex.getMessage());
				message.setCaretPosition(1);
			}
			ex.printStackTrace();
			systems = new ArrayList<SystemItem>();
			dbLink = false;
		}

		num = systems.size();
		for (i = 0; i < num; i++) {
			dtls = systems.get(i);
			systemCombo.addItem(dtls.description);
		}

	}
",2021-02-23 16:11:13.493634,2021-02-23 16:11:13.493634
148,19344536,setCombo_Value,,"
 
   public void setCombo_Value(String val) {

      if ((val == null || """".equals(val))
      && (Combo_Value == null || """".equals(Combo_Value))) {
          return;
      }

      if ((val == null) || (! val.equals(Combo_Value)) || (updateStatus == NULL_INT_VALUE)) {
           Combo_Value = val;
           updateStatus = UPDATED;
      }
  }
",2021-02-23 16:11:13.508742,2021-02-23 16:11:13.508742
149,19346491,checkSetLayout,,"
 
     private void checkSetLayout(int layout, String field) {

        filter.setLayoutIndex(layout);
        assertEquals(""The layout Index was "" + filter.getLayoutIndex()
                + "" and not "" + layout, layout, filter.getLayoutIndex());

        String fld = fieldList.getValueAt(1, 0).toString();
        assertEquals(""Expected field '"" + field + ""' but got "" + fld,
                field, fld);
    }
",2021-02-23 16:11:13.524398,2021-02-23 16:11:13.524398
150,48209810,setButtonText,,"
 
 	private void setButtonText() {
		String txt = menuItem.getTitle() + "" (""
				   + menuItem.getStock()
				   + "" in Stock)"";
		try {
			Course tmpCourse = (Course)menuItem;
			if(tmpCourse.getCourseType() == Course.FIRST_COURSE) {
				txt = ""1st: "" + txt;
			} else {
				txt = ""2nd: "" + txt;
			}
		} catch (Exception e) {
			// TODO: handle exception
		}
		this.setText(txt);
	}
",2021-02-23 16:11:13.542521,2021-02-23 16:11:13.542521
151,24245709,fetchString,,"
 
 	protected String fetchString(int register, int len) {
		int ret = getData(register, byteBuff, 8);
		char [] charBuff = new char[len];
		for(int i=0;i<len;i++)
			charBuff[i] = (byteBuff[i] == 0 ? ' ' : (char)byteBuff[i]);
		return new String(charBuff, 0, len);
	}
",2021-02-23 16:11:13.559126,2021-02-23 16:11:13.559126
152,39298970,getApplicableLaw,,"
 
     public InfluenceLaw getApplicableLaw(Influence inf) {
        if (inf == null) {
            throw new IllegalArgumentException();
        }
        for (Iterator iter = influenceLaws.iterator(); iter.hasNext();) {
            InfluenceLaw infLaw = (InfluenceLaw) iter.next();
            if(infLaw.isApplicableTo(inf)) {
                return infLaw;
            }
        }
        return null;
    }
",2021-02-23 16:11:13.575594,2021-02-23 16:11:13.575594
153,39299426,liesBetween,,"
 
     private boolean liesBetween(double x1, double x2, double x3) {
    	if((x1 <= x2) 
    		&& (x3 >= x1 - ACCURACY && x3 <= x2 + ACCURACY))
    			return true;
    	if((x1 >= x2) 
    		&& (x3 >= x2 - ACCURACY && x3 <= x1 + ACCURACY))
    			return true;
    	
    	return false;
    
    }
",2021-02-23 16:11:13.596286,2021-02-23 16:11:13.596286
154,1810081,onAttach,,"
 
   protected void onAttach() {
    if (attached)
      return;

    attached = true;

    // Set the main element's event listener. This should only be set
    // while the widget is attached, because it creates a circular
    // reference between JavaScript and the DOM.
    DOM.setEventListener(getElement(), this);

    // Now that the widget is attached, call onLoad().
    onLoad();
  }
",2021-02-23 16:11:13.611756,2021-02-23 16:11:13.611756
155,1810886,setNamedItem,,"
 
   public Node setNamedItem(Node arg) {
    try {
      return NodeImpl.build(XMLParserImpl.setNamedItem(this.getJsObject(),
        ((DOMItem) arg).getJsObject()));
    } catch (JavaScriptException e) {
      throw new DOMNodeException(DOMNodeException.INVALID_MODIFICATION_ERR, e, this);
    }
  }
",2021-02-23 16:11:13.627969,2021-02-23 16:11:13.627969
156,20787007,store,,"
 
   public void store(String path, InputStream stream) throws IOException {
    toIgnore.add(normalizePath(path));
    ZipEntry entry = new ZipEntry(path);
    zipOutput.putNextEntry(entry);
    IOUtils.copy(stream, zipOutput);
    zipOutput.closeEntry();
  }
",2021-02-23 16:11:13.644161,2021-02-23 16:11:13.644161
157,28953715,readResponse,,"
 
 	private String readResponse(InputStream stream) {
		BufferedReader input = new BufferedReader(new InputStreamReader(stream));
		StringBuffer sb = new StringBuffer();
		String line;
		try {
			line = input.readLine();
		} catch (IOException e) {
			line = null;
		}
		while (line != null) {
			if (!line.trim().equals("""")) {
				if (sb.length() > 0) sb.append(""\n"");
				sb.append(line);
			}
			try {
				line = input.readLine();
			} catch (IOException e) {
				line = null;
			}
		}
		return sb.toString();
	}
",2021-02-23 16:11:13.662537,2021-02-23 16:11:13.662537
158,36405409,appendDeclarations,,"
 
     public void appendDeclarations(LaTeXDocumentPortion pack, LaTeXDocumentPortion decl) {
        if (bContainsEndnotes) { pack.append(""\\usepackage{endnotes}"").nl(); }
        if (bContainsFootnotes) convertFootnotesConfiguration(decl);
        if (bContainsEndnotes) convertEndnotesConfiguration(decl);
    }
",2021-02-23 16:11:13.678106,2021-02-23 16:11:13.678106
159,26215341,updateGain,,"
 
     private void updateGain() {
      int pos=getValue();
      int value = (int) (127 * (double) (pos / 100.0));
      MidiChannel[] cs = synthesizer.getChannels();
      for(int i=0;i<cs.length;i++) {
	cs[i].controlChange(7,value);
      }
    }
",2021-02-23 16:11:13.697367,2021-02-23 16:11:13.697367
160,42956622,initButtons,,"
 
 	private void initButtons() {
		this.playButton = createButton(BUTTON_FILE_NAME_PREFIX + PLAY_BUTTON_FILE_NAME, PLAY_BUTTON_TOOLTIP);
		this.pauseButton = createButton(BUTTON_FILE_NAME_PREFIX + PAUSE_BUTTON_FILE_NAME, PAUSE_BUTTON_TOOLTIP);
		this.exitButton = createButton(BUTTON_FILE_NAME_PREFIX + EXIT_BUTTON_FILE_NAME, EXIT_BUTTON_TOOLTIP);
	}
",2021-02-23 16:11:13.714329,2021-02-23 16:11:13.714329
161,43303607,iconify,,"
 
     public void iconify(final Frame frame) {
        Point loc = getIconifyLocation(frame);
        if (loc != null) {
            mouseMove(frame, loc.x, loc.y);
        }
        invokeLater(frame, new Runnable() {
            public void run() {
                frame.setState(Frame.ICONIFIED);
            }
        });
    }
",2021-02-23 16:11:13.734905,2021-02-23 16:11:13.734905
162,43310565,_componentDefinition,,"
 
 	public WOComponentDefinition _componentDefinition(String s, NSArray nsarray) {
		if(ERXProperties.booleanForKeyWithDefault(""er.extensions.ERXApplication.fixCachingEnabled"", true)) {
			// _expectedLanguages already contains all the languages in all projects, so
			// there is no need to check for the ones that come in...
			return super._componentDefinition(s, _expectedLanguages());
		}
		return super._componentDefinition(s, nsarray);
	}
",2021-02-23 16:11:13.751751,2021-02-23 16:11:13.751751
163,47570692,goToRegistration,,"
 
 	private void goToRegistration() {
		m_logo.setVisible(false);
		m_login.setText(""Cancel"");
		m_userLabel.setLocation(16, 4);
		m_username.setLocation(16, 24);
		m_passLabel.setLocation(16, 52);
		m_password.setLocation(16, 70);
		m_confirmPass.setVisible(true);
		m_confPassLabel.setVisible(true);
		m_male.setVisible(true);
		m_female.setVisible(true);
		this.setTitle(""Registration"");
	}
",2021-02-23 16:11:13.770301,2021-02-23 16:11:13.770301
164,47571713,saveToFile,,"
 
     public void saveToFile(File f) {
        try {
            FileOutputStream file = new FileOutputStream(f);
            saveToFile(file);
            file.close();
        } catch (FileNotFoundException e) {
            e.printStackTrace();
        } catch (IOException e) {
            e.printStackTrace();
        }
    }
",2021-02-23 16:11:13.788197,2021-02-23 16:11:13.788197
165,47571922,getEffect,,"
 
     public StatusEffect getEffect(int lock) {
        synchronized (m_statuses) {
            Iterator i = m_statuses.iterator();
            while (i.hasNext()) {
                StatusEffect eff = (StatusEffect)i.next();
                if ((eff == null) || !eff.isActive()) {
                    continue;
                }
                if (eff.getLock() == lock) {
                    return eff;
                }
            }
        }
        return null;
    }
",2021-02-23 16:11:13.804059,2021-02-23 16:11:13.804059
166,1694531,getUserNameFromCookie,,"
 
 	private String getUserNameFromCookie() throws Exception {
		String userName = null;
		// get user name
		Cookie[] cookies = servletRequest.getCookies();
		for (int i = 0; i < cookies.length; i++) {
			Cookie cookie = cookies[i];
			if (cookie != null && cookie.getName().equals(""platform.username"")) {
				String value = cookie.getValue();
				userName = DesEncrypter.getInstance().decrypt(value);
				break;
			}
		}

		return userName;

	}
",2021-02-23 16:11:13.820263,2021-02-23 16:11:13.820263
167,28631042,getMenuAdministracion,,"
 
 	private JMenu getMenuAdministracion() {
		if (menuAdministracion == null) {
			menuAdministracion = new JMenu();
			menuAdministracion.setText(Messages.getString(""gui.GUI.57"")); //$NON-NLS-1$
			menuAdministracion.setIcon(new ImageIcon(
					""data/icons/package_system.png"")); //$NON-NLS-1$
			menuAdministracion.add(getMenuItemAdminUsuarios());
			menuAdministracion.add(getMenuItemAdminResorces());
		}
		return menuAdministracion;
	}
",2021-02-23 16:11:13.837754,2021-02-23 16:11:13.837754
168,47629915,getPassword,,"
 
 	public String getPassword(String user, String server) {

		try {

			KeyStore.SecretKeyEntry entry2 = (KeyStore.SecretKeyEntry) store
					.getEntry(user + ""@"" + server,
							new KeyStore.PasswordProtection(masterPassword));
			return new String(entry2.getSecretKey().getEncoded());
		} catch (KeyStoreException e) {
			e.printStackTrace();
		} catch (UnrecoverableEntryException ce) {
			ce.printStackTrace();
		} catch (NoSuchAlgorithmException ne) {
			ne.printStackTrace();
		}

		return null;
	}
",2021-02-23 16:11:13.854766,2021-02-23 16:11:13.854766
169,18911339,cleanupObject,,"
 
 	protected void cleanupObject(Object obj) {
		if (obj != null) {
			log.debug(""PreparedStatementCache:cleanupObject class='""
					+ obj.getClass() + ""'"");
			log
					.debug(""PreparedStatementCache:cleanupObject close a PreparedStatement o=""
							+ ""'"" + obj.toString() + ""'"");

			try {
				((PreparedStatement) obj).close();
				// obj = null;
			} catch (SQLException e) {
				log
						.error(""PreparedStatementCache:cleanupObject problem to close""
								+ ""a PreparedStatement: "" + e);
			}
		}
	}
",2021-02-23 16:11:13.876717,2021-02-23 16:11:13.876717
170,18912425,tellAgain,,"
 
 	protected void tellAgain(final QName message) throws RemoteException{
		final AbstractCoordParticipantProxy proxy =
			this.getParticipantProxy();

		if (State.MESSAGE_CANCEL.equals(message)){
			proxy.cancelOperation(null);
			
		}else if (State.MESSAGE_COMPENSATE.equals(message)){
			proxy.compensateOperation(null);

		}else if (State.MESSAGE_CLOSE.equals(message)){
			proxy.closeOperation(null);
			
		}else if (State.MESSAGE_EXITED.equals(message)){
			proxy.exitedOperation(null);
			
		}else if (State.MESSAGE_FAULTED.equals(message)){
			proxy.faultedOperation(null);
			
		}else if (State.MESSAGE_GETSTATUS.equals(message)){
			proxy.getStatusOperation(null);
			
		}else{
			throw new IllegalArgumentException(""Sorry, cannot tell a participant ""+message);
		}
	}
",2021-02-23 16:11:13.89365,2021-02-23 16:11:13.89365
171,18929060,checkDescendantM,,"
 
   public boolean checkDescendantM(Member aMember, Member dMember) {
    mondrian.olap.Member monMember = ((MondrianMember) aMember).getMonMember();
    mondrian.olap.Member monDesc = ((MondrianMember) dMember).getMonMember();
    if (monDesc.isCalculatedInQuery() || monDesc.equals(monMember))
      return false;
    return monDesc.isChildOrEqualTo(monMember);
  }
",2021-02-23 16:11:13.910807,2021-02-23 16:11:13.910807
172,34425716,actionLoadNotes,,"
 
     private void actionLoadNotes() {
        enableUserActions(false);

        // set focus, otherwise it gives focus to ""clear"" >> scary/not wanted
        multiSubmitButton.requestFocusInWindow();

        resetSingleTextFields();
        multipleGUIList.clearSelection();
        multipleResources = loadNotesFile();
        updateMultiList();
        enableUserActions(true);
    }
",2021-02-23 16:11:13.928142,2021-02-23 16:11:13.928142
173,34426334,addLimit,,"
 
     private void addLimit(JPopupMenu popup) {
        JMenuItem limit = makeMenuItem(""Write option: Limit days..."",
                ""Specify a limit for the written output, in days"",
                new ActionListener() {

                    @SuppressWarnings(""synthetic-access"")
                    @Override
                    public void actionPerformed(ActionEvent e) {
                        actionLimit();
                    }
                });
        popup.add(limit);
    }
",2021-02-23 16:11:13.944606,2021-02-23 16:11:13.944606
174,34426756,makeCenter,,"
 
     private Component makeCenter() {
        imageCanvas = new JPanel();
        imageCanvas.addMouseListener(new MouseAdapter() {
            @SuppressWarnings(""synthetic-access"")
            @Override
            public void mouseClicked(MouseEvent e) {
                actionImageMouse(e);
            }
        });

        imageCanvas.add(new JLabel(new ImageIcon(
                SWGFrame.class.getResource(""images/swg.png""))));

        return new JScrollPane(imageCanvas);
    }
",2021-02-23 16:11:13.959914,2021-02-23 16:11:13.959914
175,34426938,initOptionsMenu,,"
 
     private void initOptionsMenu(JMenuBar bar) {
        optionsMenu = new JMenu(""Options"");
        optionsMenu.setToolTipText(""Options for SWGAide"");
        optionsMenu.setMnemonic(KeyEvent.VK_O);

        optionsMenu.add(optionsSWGCraftMenuItem());

        optionsMenu.setEnabled(true);
        bar.add(optionsMenu);
    }
",2021-02-23 16:11:13.978736,2021-02-23 16:11:13.978736
176,34427273,populateNewList,,"
 
     private void populateNewList() {
        newResources = mergeNewResources();
        SwingUtilities.invokeLater(new Runnable() {
            @SuppressWarnings(""synthetic-access"")
            @Override
            public void run() {
                newListModel.clear();
                for (Wrapper wr : newResources)
                    newListModel.addElement(wr);
            }
        });
    }
",2021-02-23 16:11:13.994715,2021-02-23 16:11:13.994715
177,39120328,toString,,"
 
     public String toString() {
        StringBuffer sb = new StringBuffer();
	sb.append(""java.util.regex.Matcher"");
	sb.append(""[pattern="" + pattern());
	sb.append("" region="");
	sb.append(regionStart() + "","" + regionEnd());
        sb.append("" lastmatch="");
        if ((first >= 0) && (group() != null)) {
            sb.append(group());
        }
	sb.append(""]"");
	return sb.toString();
    }
",2021-02-23 16:11:14.010893,2021-02-23 16:11:14.010893
178,14467418,setUpMrj,,"
 
   private void setUpMrj() {
    Belvedere4.mrjVersion = System.getProperty(""mrj.version"");
    if (Belvedere4.mrjVersion == null) return;
    try {
      Belvedere4.mrjMajorVersion =
        Double.valueOf(Belvedere4.mrjVersion.substring(0, 3)).doubleValue();
    } catch (Exception e) {
      Belvedere4.mrjMajorVersion = 0;
    }
  }
",2021-02-23 16:11:14.028199,2021-02-23 16:11:14.028199
179,37762493,moveUpTarget,,"
 
 	public void moveUpTarget(int index) {
		Object target= targets.get(index);
		if (index == 0 || target == null) {
			return;
		}
		targets.set(index, targets.get(index - 1));
		targets.set(index - 1, target);
		log.debug(""New ordering"");
		for (int i = 0; i < targets.size(); i++) {
            log.debug(""\t"" + i + targets.get(i));
        }
	}
",2021-02-23 16:11:14.046354,2021-02-23 16:11:14.046354
180,18251847,addDbArgs,,"
 
 	public void addDbArgs(List<String> args) {
		args.add(currentConnection.driverClass);
		args.add(currentConnection.url);
		args.add(currentConnection.user);
		args.add(currentConnection.password);
		if (currentConnection.jar1.trim().length() > 0) {
			args.add(""-jdbcjar"");
			args.add(currentConnection.jar1.trim());
		}
		if (currentConnection.jar2.trim().length() > 0) {
			args.add(""-jdbcjar2"");
			args.add(currentConnection.jar2.trim());
		}
	}
",2021-02-23 16:11:14.064777,2021-02-23 16:11:14.064777
181,18252350,joinTableRender,,"
 
     private String joinTableRender(Table from, Association association) {
    	int n = 0;
    	for (Association a: from.associations) {
    		if (a.destination == association.destination) {
    			++n;
    		}
    	}
    	return datamodel.getDisplayName(association.destination) + (n > 1? "" on ""  + association.getName() : """");
	}
",2021-02-23 16:11:14.081122,2021-02-23 16:11:14.081122
182,34105249,makeUniqueParagraphForGlobalWithLength,,"
 
   public void makeUniqueParagraphForGlobalWithLength(String global, int length) {
    String paragraph = """";
    String word;
    for (int x = 0; x < length; x++) {
      word = makeUniqueStringForGlobalWithLength(global, (int)(Math.random() * 8) + 2);
      paragraph += word + "" "";
    }
    utils.setGlobal(global, paragraph);
  }
",2021-02-23 16:11:14.097238,2021-02-23 16:11:14.097238
183,39215677,iamNear,,"
 
     private boolean iamNear(Actor defender) {
        short xDiff = (short) (defender.getXpos() - getXpos());
        short yDiff = (short) (defender.getYpos() - getYpos());
        if (xDiff > 1 || yDiff > 1 || xDiff < -1 || yDiff < -1) {
            return false;
        }
        return true;
    }
",2021-02-23 16:11:14.122732,2021-02-23 16:11:14.122732
184,45929468,getRelFeedItems,,"
 
 	public List getRelFeedItems(FeedItem feedItem) {
		final int feedId = feedItem.getFeed().getFeedId();
		final String sql = ""select * from T_FeedItem where FEED_ID ="" + feedId;
		return getPagedListByNativeSQL(FeedItem.class, sql, "" id desc"", 1, 20);
	}
",2021-02-23 16:11:14.146237,2021-02-23 16:11:14.146237
185,31788771,addUIDeployment,,"
 
     public void addUIDeployment(SandUIDeployment uidep) {
        SandUIDeployment[] olduis=getSandUIDeployments();
        SandUIDeployment[] newuis=new SandUIDeployment[olduis.length+1];
        System.arraycopy(olduis,0,newuis,0,olduis.length);
        newuis[olduis.length]=uidep;
        setSandUIDeployments(newuis);
    }
",2021-02-23 16:11:14.164128,2021-02-23 16:11:14.164128
186,31789275,setGenJarDir,,"
 
     public void setGenJarDir(File genJarDir,SandProject proj) {
        proj.getAntProject().setProperty(""genJarDir"",genJarDir.toString());
        SandProject[] downstream=proj.getRequiredBy();
        for(int i=0;i<downstream.length;i++) {
            setGenJarDir(genJarDir,downstream[i]); }
    }
",2021-02-23 16:11:14.181331,2021-02-23 16:11:14.181331
187,46707537,setValue,,"
 
     public void setValue(ASN1Type nval) throws java.security.cert.CertificateEncodingException {
	ByteArrayOutputStream baos = new ByteArrayOutputStream();

	try {
            nval.encode(new DEREncoder(baos));
            extnValue.setByteArray(baos.toByteArray());
	}
	catch (Exception e) {
            throw new java.security.cert.CertificateEncodingException(e.getMessage());
	}
	
    }  
",2021-02-23 16:11:14.201035,2021-02-23 16:11:14.201035
