function_id,user_id,accurate,adequate,concise,similarity,source,text,text.1,bleu,b1,b2,b3,b4,bleu_cat
81,1,2,3,3,2,reference,flow 2 positive case hibernate sequence generator,test add country with sequence,8.166726842395623e-232,0.13406400920712788,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,1
81,3,4,1,1,1,alex1,test add country with sequence,flow 2 positive case hibernate sequence generator,8.166726842395623e-232,0.13406400920712788,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,1
81,4,3,3,2,2,alex1,test add country with sequence,flow 2 positive case hibernate sequence generator,8.166726842395623e-232,0.13406400920712788,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,1
81,6,1,3,3,1,reference,flow 2 positive case hibernate sequence generator,test add country with sequence,8.166726842395623e-232,0.13406400920712788,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,1
82,1,4,4,1,1,reference,test validate separation count,test the simple total number of <UNK>,1.1200407237786664e-231,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
82,3,1,4,1,1,alex1,test the simple total number of <UNK>,test validate separation count,1.1200407237786664e-231,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
82,4,3,3,2,2,reference,test validate separation count,test the simple total number of <UNK>,1.1200407237786664e-231,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
82,6,1,4,3,1,alex1,test the simple total number of <UNK>,test validate separation count,1.1200407237786664e-231,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
83,1,4,2,1,4,reference,this method initializes connection panel,this method initializes connection panel,1.0,1.0,1.0,1.0,1.0,4
83,3,4,2,1,4,alex1,this method initializes connection panel,this method initializes connection panel,1.0,1.0,1.0,1.0,1.0,4
83,4,4,1,1,4,alex1,this method initializes connection panel,this method initializes connection panel,1.0,1.0,1.0,1.0,1.0,4
83,6,4,1,1,4,reference,this method initializes connection panel,this method initializes connection panel,1.0,1.0,1.0,1.0,1.0,4
84,1,1,4,4,2,reference,returns a string of the serialised binding operation pointer part,returns a string representation of this operation,3.7166792038564594e-78,0.46531361252218256,0.21714635251035186,0.13028781150621113,1.4495000173229606e-308,4
84,3,3,1,1,2,alex1,returns a string representation of this operation,returns a string of the serialised binding operation pointer part,3.7166792038564594e-78,0.46531361252218256,0.21714635251035186,0.13028781150621113,1.4495000173229606e-308,4
84,4,3,2,2,3,reference,returns a string of the serialised binding operation pointer part,returns a string representation of this operation,3.7166792038564594e-78,0.46531361252218256,0.21714635251035186,0.13028781150621113,1.4495000173229606e-308,4
84,6,4,1,1,3,alex1,returns a string representation of this operation,returns a string of the serialised binding operation pointer part,3.7166792038564594e-78,0.46531361252218256,0.21714635251035186,0.13028781150621113,1.4495000173229606e-308,4
85,1,4,1,1,1,reference,converts the given integer into a character for the coordinate system,returns the index of the given character,4.679577191845681e-155,0.32269606971871956,0.09411968700129322,1.25653953070478e-308,1.25653953070478e-308,3
85,3,1,4,1,1,alex1,returns the index of the given character,converts the given integer into a character for the coordinate system,4.679577191845681e-155,0.32269606971871956,0.09411968700129322,1.25653953070478e-308,1.25653953070478e-308,3
85,4,2,3,3,1,alex1,returns the index of the given character,converts the given integer into a character for the coordinate system,4.679577191845681e-155,0.32269606971871956,0.09411968700129322,1.25653953070478e-308,1.25653953070478e-308,3
85,6,4,1,1,3,reference,converts the given integer into a character for the coordinate system,returns the index of the given character,4.679577191845681e-155,0.32269606971871956,0.09411968700129322,1.25653953070478e-308,1.25653953070478e-308,3
86,1,4,3,1,2,reference,test of delete fornecedor method of class fornecedor dao,test that the delete expired,6.510101141652543e-232,0.17973158564688863,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,1
86,3,3,3,1,3,alex1,test that the delete expired,test of delete fornecedor method of class fornecedor dao,6.510101141652543e-232,0.17973158564688863,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,1
86,4,3,2,2,2,reference,test of delete fornecedor method of class fornecedor dao,test that the delete expired,6.510101141652543e-232,0.17973158564688863,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,1
86,6,2,3,2,1,alex1,test that the delete expired,test of delete fornecedor method of class fornecedor dao,6.510101141652543e-232,0.17973158564688863,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,1
87,1,3,3,1,2,reference,generate the code in pure java form,generate the sql file,4.502083459540591e-155,0.23618327637050734,0.1574555175803382,1.051050468137224e-308,1.051050468137224e-308,3
87,3,4,3,1,2,alex1,generate the sql file,generate the code in pure java form,4.502083459540591e-155,0.23618327637050734,0.1574555175803382,1.051050468137224e-308,1.051050468137224e-308,3
87,4,3,4,2,1,alex1,generate the sql file,generate the code in pure java form,4.502083459540591e-155,0.23618327637050734,0.1574555175803382,1.051050468137224e-308,1.051050468137224e-308,3
87,6,2,3,3,2,reference,generate the code in pure java form,generate the sql file,4.502083459540591e-155,0.23618327637050734,0.1574555175803382,1.051050468137224e-308,1.051050468137224e-308,3
88,1,3,2,1,2,reference,generates the names of this type,generate all the elements in the code,1.1200407237786664e-231,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
88,3,2,4,1,1,alex1,generate all the elements in the code,generates the names of this type,1.1200407237786664e-231,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
88,4,2,3,2,2,reference,generates the names of this type,generate all the elements in the code,1.1200407237786664e-231,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
88,6,3,2,1,2,alex1,generate all the elements in the code,generates the names of this type,1.1200407237786664e-231,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
89,1,4,1,1,3,reference,each token of the line is an element of the list,split a list of lines,4.3638512969692e-232,0.12047768476488081,6.701793672595377e-309,6.701793672595377e-309,6.701793672595377e-309,1
89,3,2,4,1,1,alex1,split a list of lines,each token of the line is an element of the list,4.3638512969692e-232,0.12047768476488081,6.701793672595377e-309,6.701793672595377e-309,6.701793672595377e-309,1
89,4,4,1,1,2,alex1,split a list of lines,each token of the line is an element of the list,4.3638512969692e-232,0.12047768476488081,6.701793672595377e-309,6.701793672595377e-309,6.701793672595377e-309,1
89,6,3,1,3,3,reference,each token of the line is an element of the list,split a list of lines,4.3638512969692e-232,0.12047768476488081,6.701793672595377e-309,6.701793672595377e-309,6.701793672595377e-309,1
90,1,4,3,1,3,reference,test of get email method of class tools,test of get email method of class org,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8,4
90,3,3,3,2,3,alex1,test of get email method of class org,test of get email method of class tools,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8,4
90,4,3,3,2,3,reference,test of get email method of class tools,test of get email method of class org,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8,4
90,6,4,1,1,4,alex1,test of get email method of class org,test of get email method of class tools,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8,4
91,1,4,3,2,4,reference,test of set evt id method of class com,test of set method of class id,6.595445761817754e-78,0.7514772930752859,0.5009848620501905,0.3005909172301144,1.6720924800836196e-308,4
91,3,3,1,1,1,alex1,test of set method of class id,test of set evt id method of class com,6.595445761817754e-78,0.7514772930752859,0.5009848620501905,0.3005909172301144,1.6720924800836196e-308,4
91,4,3,3,2,3,alex1,test of set method of class id,test of set evt id method of class com,6.595445761817754e-78,0.7514772930752859,0.5009848620501905,0.3005909172301144,1.6720924800836196e-308,4
91,6,2,3,1,4,reference,test of set evt id method of class com,test of set method of class id,6.595445761817754e-78,0.7514772930752859,0.5009848620501905,0.3005909172301144,1.6720924800836196e-308,4
92,1,4,2,1,4,reference,test of set chk evt id method of class com,test of set box id method of class org,0.3862752974508186,0.6959861353000654,0.5592745730089811,0.38350256434901553,0.1491398861357283,4
92,3,2,4,1,1,alex1,test of set box id method of class org,test of set chk evt id method of class com,0.3862752974508186,0.6959861353000654,0.5592745730089811,0.38350256434901553,0.1491398861357283,4
92,4,2,4,3,2,reference,test of set chk evt id method of class com,test of set box id method of class org,0.3862752974508186,0.6959861353000654,0.5592745730089811,0.38350256434901553,0.1491398861357283,4
92,6,2,2,1,2,alex1,test of set box id method of class org,test of set chk evt id method of class com,0.3862752974508186,0.6959861353000654,0.5592745730089811,0.38350256434901553,0.1491398861357283,4
93,1,4,2,1,3,reference,test of get evt ids method of class com,test of get <UNK> method of class org,6.626356351409518e-78,0.6618726769384466,0.5042839443340545,0.29416563419486513,1.9636207881546135e-308,4
93,3,4,3,1,3,alex1,test of get <UNK> method of class org,test of get evt ids method of class com,6.626356351409518e-78,0.6618726769384466,0.5042839443340545,0.29416563419486513,1.9636207881546135e-308,4
93,4,1,3,3,2,alex1,test of get <UNK> method of class org,test of get evt ids method of class com,6.626356351409518e-78,0.6618726769384466,0.5042839443340545,0.29416563419486513,1.9636207881546135e-308,4
93,6,4,1,1,2,reference,test of get evt ids method of class com,test of get <UNK> method of class org,6.626356351409518e-78,0.6618726769384466,0.5042839443340545,0.29416563419486513,1.9636207881546135e-308,4
94,1,4,3,2,3,reference,test of get classification method of class com,test of get classification method of class org,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8,4
94,3,4,1,1,4,alex1,test of get classification method of class org,test of get classification method of class com,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8,4
94,4,3,2,2,2,reference,test of get classification method of class com,test of get classification method of class org,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8,4
94,6,4,2,1,3,alex1,test of get classification method of class org,test of get classification method of class com,0.8408964152537145,0.875,0.8571428571428571,0.8333333333333334,0.8,4
95,1,4,2,2,3,reference,test of set welcome msg method of class com,test of set welcome message method of class org,0.43167001068522526,0.7777777777777778,0.625,0.42857142857142855,0.16666666666666669,4
95,3,3,1,1,4,alex1,test of set welcome message method of class org,test of set welcome msg method of class com,0.43167001068522526,0.7777777777777778,0.625,0.42857142857142855,0.16666666666666669,4
95,4,3,1,1,3,alex1,test of set welcome message method of class org,test of set welcome msg method of class com,0.43167001068522526,0.7777777777777778,0.625,0.42857142857142855,0.16666666666666669,4
95,6,3,2,3,2,reference,test of set welcome msg method of class com,test of set welcome message method of class org,0.43167001068522526,0.7777777777777778,0.625,0.42857142857142855,0.16666666666666669,4
96,1,3,2,2,2,reference,loads the latest plan in order to show it,show the latest plan in the list of <UNK>,0.3155984539112945,0.5555555555555556,0.375,0.2857142857142857,0.16666666666666669,4
96,3,3,4,1,3,alex1,show the latest plan in the list of <UNK>,loads the latest plan in order to show it,0.3155984539112945,0.5555555555555556,0.375,0.2857142857142857,0.16666666666666669,4
96,4,2,3,2,2,reference,loads the latest plan in order to show it,show the latest plan in the list of <UNK>,0.3155984539112945,0.5555555555555556,0.375,0.2857142857142857,0.16666666666666669,4
96,6,2,4,1,2,alex1,show the latest plan in the list of <UNK>,loads the latest plan in order to show it,0.3155984539112945,0.5555555555555556,0.375,0.2857142857142857,0.16666666666666669,4
97,1,4,4,2,3,reference,this method initializes m unit combo,this method initializes unit combo,7.070696784820904e-78,0.8187307530779819,0.6140480648084865,0.272910251025994,1.8217363958297824e-308,4
97,3,4,2,1,4,alex1,this method initializes unit combo,this method initializes m unit combo,7.070696784820904e-78,0.8187307530779819,0.6140480648084865,0.272910251025994,1.8217363958297824e-308,4
97,4,3,2,2,3,alex1,this method initializes unit combo,this method initializes m unit combo,7.070696784820904e-78,0.8187307530779819,0.6140480648084865,0.272910251025994,1.8217363958297824e-308,4
97,6,3,2,2,3,reference,this method initializes m unit combo,this method initializes unit combo,7.070696784820904e-78,0.8187307530779819,0.6140480648084865,0.272910251025994,1.8217363958297824e-308,4
98,1,4,2,1,4,reference,this function searches a recipe starting with the recipe passed as parameter,search for the recipe that matches the given criteria,4.363467676954367e-155,0.15922918012750872,0.08956641382172367,1.594335087959687e-308,1.594335087959687e-308,3
98,3,3,4,1,2,alex1,search for the recipe that matches the given criteria,this function searches a recipe starting with the recipe passed as parameter,4.363467676954367e-155,0.15922918012750872,0.08956641382172367,1.594335087959687e-308,1.594335087959687e-308,3
98,4,3,2,2,3,reference,this function searches a recipe starting with the recipe passed as parameter,search for the recipe that matches the given criteria,4.363467676954367e-155,0.15922918012750872,0.08956641382172367,1.594335087959687e-308,1.594335087959687e-308,3
98,6,4,1,1,2,alex1,search for the recipe that matches the given criteria,this function searches a recipe starting with the recipe passed as parameter,4.363467676954367e-155,0.15922918012750872,0.08956641382172367,1.594335087959687e-308,1.594335087959687e-308,3
99,1,2,4,2,3,reference,select the entries bracketing a specified date,select the entries that the given date date,4.797597231912944e-78,0.5,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,4
99,3,4,3,1,2,alex1,select the entries that the given date date,select the entries bracketing a specified date,4.797597231912944e-78,0.5,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,4
99,4,3,3,2,3,alex1,select the entries that the given date date,select the entries bracketing a specified date,4.797597231912944e-78,0.5,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,4
99,6,4,1,3,2,reference,select the entries bracketing a specified date,select the entries that the given date date,4.797597231912944e-78,0.5,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,4
100,1,4,1,2,4,reference,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4
100,3,4,1,1,4,alex1,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4
100,4,3,2,2,4,reference,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4
100,6,4,1,1,4,alex1,returns an initiliazed instance of back command2 component,returns an initiliazed instance of back command2 component,1.0,1.0,1.0,1.0,1.0,4
101,1,4,1,1,4,reference,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4
101,3,4,1,1,4,alex1,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4
101,4,4,2,2,4,alex1,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4
101,6,4,1,1,4,reference,returns an initiliazed instance of back command12 component,returns an initiliazed instance of back command12 component,1.0,1.0,1.0,1.0,1.0,4
102,1,4,1,1,3,reference,returns an initiliazed instance of back command25 component,returns an initiliazed instance of back <UNK> component,0.7071067811865475,0.875,0.7142857142857143,0.6666666666666666,0.6,4
102,3,2,4,1,2,alex1,returns an initiliazed instance of back <UNK> component,returns an initiliazed instance of back command25 component,0.7071067811865475,0.875,0.7142857142857143,0.6666666666666666,0.6,4
102,4,4,1,1,2,reference,returns an initiliazed instance of back command25 component,returns an initiliazed instance of back <UNK> component,0.7071067811865475,0.875,0.7142857142857143,0.6666666666666666,0.6,4
102,6,2,3,2,2,alex1,returns an initiliazed instance of back <UNK> component,returns an initiliazed instance of back command25 component,0.7071067811865475,0.875,0.7142857142857143,0.6666666666666666,0.6,4
103,1,4,2,1,4,reference,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4
103,3,4,1,1,4,alex1,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4
103,4,3,2,2,4,alex1,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4
103,6,4,1,1,4,reference,returns an initiliazed instance of ok command18 component,returns an initiliazed instance of ok command18 component,1.0,1.0,1.0,1.0,1.0,4
104,1,3,4,1,4,reference,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4
104,3,4,2,1,4,alex1,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4
104,4,3,2,2,4,reference,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4
104,6,4,1,1,4,alex1,set the endpoint address for the specified port name,set the endpoint address for the specified port name,1.0,1.0,1.0,1.0,1.0,4
105,1,4,1,1,1,reference,returns the expression for inserting or selecting the atom,convert a expression to a expression,7.060301868108111e-232,0.10108844328543891,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,1
105,3,1,4,1,1,alex1,convert a expression to a expression,returns the expression for inserting or selecting the atom,7.060301868108111e-232,0.10108844328543891,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,1
105,4,2,3,2,1,alex1,convert a expression to a expression,returns the expression for inserting or selecting the atom,7.060301868108111e-232,0.10108844328543891,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,1
105,6,3,3,1,2,reference,returns the expression for inserting or selecting the atom,convert a expression to a expression,7.060301868108111e-232,0.10108844328543891,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,1
106,1,1,3,3,1,alex1,get a list of all the phonemes in the current list of,this method returns a collection or institution bean objects,9.788429383461836e-232,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
106,3,4,1,1,1,reference,this method returns a collection or institution bean objects,get a list of all the phonemes in the current list of,9.788429383461836e-232,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
106,4,3,2,2,1,reference,this method returns a collection or institution bean objects,get a list of all the phonemes in the current list of,9.788429383461836e-232,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
106,6,1,4,3,1,alex1,get a list of all the phonemes in the current list of,this method returns a collection or institution bean objects,9.788429383461836e-232,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
107,1,3,1,2,1,alex1,returns the number of queries that are a given query,performs a query and returns the count of objects the criteria specified,5.929187618737054e-155,0.40936537653899097,0.09097008367533131,1.8217363958297824e-308,1.8217363958297824e-308,3
107,3,4,4,1,1,reference,performs a query and returns the count of objects the criteria specified,returns the number of queries that are a given query,5.929187618737054e-155,0.40936537653899097,0.09097008367533131,1.8217363958297824e-308,1.8217363958297824e-308,3
107,4,2,3,2,2,alex1,returns the number of queries that are a given query,performs a query and returns the count of objects the criteria specified,5.929187618737054e-155,0.40936537653899097,0.09097008367533131,1.8217363958297824e-308,1.8217363958297824e-308,3
107,6,4,1,1,1,reference,performs a query and returns the count of objects the criteria specified,returns the number of queries that are a given query,5.929187618737054e-155,0.40936537653899097,0.09097008367533131,1.8217363958297824e-308,1.8217363958297824e-308,3
108,1,3,2,2,2,alex1,get the <UNK> object,return a reference to a remote object,6.085166479973199e-232,0.11809163818525367,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,1
108,3,4,2,1,1,reference,return a reference to a remote object,get the <UNK> object,6.085166479973199e-232,0.11809163818525367,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,1
108,4,3,2,1,2,reference,return a reference to a remote object,get the <UNK> object,6.085166479973199e-232,0.11809163818525367,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,1
108,6,2,4,1,2,alex1,get the <UNK> object,return a reference to a remote object,6.085166479973199e-232,0.11809163818525367,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,1
109,1,2,3,2,1,alex1,adds the errors to the given property,adds the given error for the given property,5.473461026881688e-78,0.6191984998215584,0.43343894987509085,0.17337557995003636,1.928867353251809e-308,4
109,3,2,3,1,3,reference,adds the given error for the given property,adds the errors to the given property,5.473461026881688e-78,0.6191984998215584,0.43343894987509085,0.17337557995003636,1.928867353251809e-308,4
109,4,3,3,2,3,alex1,adds the errors to the given property,adds the given error for the given property,5.473461026881688e-78,0.6191984998215584,0.43343894987509085,0.17337557995003636,1.928867353251809e-308,4
109,6,3,2,2,4,reference,adds the given error for the given property,adds the errors to the given property,5.473461026881688e-78,0.6191984998215584,0.43343894987509085,0.17337557995003636,1.928867353251809e-308,4
110,1,3,3,3,3,alex1,initialize the package and its package,initializes the class,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
110,3,4,1,1,2,reference,initializes the class,initialize the package and its package,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
110,4,3,3,1,2,reference,initializes the class,initialize the package and its package,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
110,6,3,3,4,3,alex1,initialize the package and its package,initializes the class,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
111,1,3,4,1,2,alex1,deletes an <UNK>,will delete algorithm and also references to it cascadely in tables,0.0,0.0,0.0,0.0,0.0,1
111,3,4,1,1,1,reference,will delete algorithm and also references to it cascadely in tables,deletes an <UNK>,0.0,0.0,0.0,0.0,0.0,1
111,4,2,4,2,1,alex1,deletes an <UNK>,will delete algorithm and also references to it cascadely in tables,0.0,0.0,0.0,0.0,0.0,1
111,6,3,1,1,1,reference,will delete algorithm and also references to it cascadely in tables,deletes an <UNK>,0.0,0.0,0.0,0.0,0.0,1
112,1,2,3,1,2,alex1,compares the specified object with the specified object,indicates whether some other object is equal to this one,8.436497969708995e-232,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,1
112,3,4,1,1,2,reference,indicates whether some other object is equal to this one,compares the specified object with the specified object,8.436497969708995e-232,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,1
112,4,3,2,2,3,reference,indicates whether some other object is equal to this one,compares the specified object with the specified object,8.436497969708995e-232,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,1
112,6,3,2,1,4,alex1,compares the specified object with the specified object,indicates whether some other object is equal to this one,8.436497969708995e-232,0.09735009788392564,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,1
113,1,4,1,1,2,alex1,exits the event,gracefully shutdown the application,9.918892480173173e-232,0.23884377019126307,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,2
113,3,4,3,1,2,reference,gracefully shutdown the application,exits the event,9.918892480173173e-232,0.23884377019126307,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,2
113,4,4,1,1,1,alex1,exits the event,gracefully shutdown the application,9.918892480173173e-232,0.23884377019126307,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,2
113,6,4,2,1,3,reference,gracefully shutdown the application,exits the event,9.918892480173173e-232,0.23884377019126307,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,2
114,1,2,4,2,1,alex1,test invoke the method,test if we can invoke a given service,5.635809992474887e-232,0.18393972058572117,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,1
114,3,2,4,1,2,reference,test if we can invoke a given service,test invoke the method,5.635809992474887e-232,0.18393972058572117,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,1
114,4,3,2,2,2,reference,test if we can invoke a given service,test invoke the method,5.635809992474887e-232,0.18393972058572117,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,1
114,6,3,1,1,3,alex1,test invoke the method,test if we can invoke a given service,5.635809992474887e-232,0.18393972058572117,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,1
115,1,2,4,3,1,alex1,receives a connection to the server,responds to an error event,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
115,3,4,4,1,1,reference,responds to an error event,receives a connection to the server,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
115,4,2,3,3,1,alex1,receives a connection to the server,responds to an error event,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
115,6,3,3,2,1,reference,responds to an error event,receives a connection to the server,1.1640469867513693e-231,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
116,1,1,4,3,1,alex1,prints a statement,make sure that all of targets of the tt ret tt are valid,0.0,0.0,0.0,0.0,0.0,1
116,3,3,4,1,1,reference,make sure that all of targets of the tt ret tt are valid,prints a statement,0.0,0.0,0.0,0.0,0.0,1
116,4,2,3,3,2,reference,make sure that all of targets of the tt ret tt are valid,prints a statement,0.0,0.0,0.0,0.0,0.0,1
116,6,2,4,1,1,alex1,prints a statement,make sure that all of targets of the tt ret tt are valid,0.0,0.0,0.0,0.0,0.0,1
117,1,3,2,1,3,alex1,returns a list of files in the list of files,returns the files represented by the given fileset,1.3483065280626046e-231,0.3,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
117,3,4,1,1,3,reference,returns the files represented by the given fileset,returns a list of files in the list of files,1.3483065280626046e-231,0.3,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
117,4,3,2,3,2,alex1,returns a list of files in the list of files,returns the files represented by the given fileset,1.3483065280626046e-231,0.3,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
117,6,4,1,1,2,reference,returns the files represented by the given fileset,returns a list of files in the list of files,1.3483065280626046e-231,0.3,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
118,1,3,3,1,1,alex1,this method initializes preferences,window preferences menu action,1.2882297539194154e-231,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
118,3,3,4,1,1,reference,window preferences menu action,this method initializes preferences,1.2882297539194154e-231,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
118,4,2,3,2,2,reference,window preferences menu action,this method initializes preferences,1.2882297539194154e-231,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
118,6,4,1,1,2,alex1,this method initializes preferences,window preferences menu action,1.2882297539194154e-231,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
119,1,4,2,1,2,alex1,add the header headers to the response,add relative header,1.331960397810445e-231,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
119,3,4,3,1,3,reference,add relative header,add the header headers to the response,1.331960397810445e-231,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
119,4,3,4,4,2,alex1,add the header headers to the response,add relative header,1.331960397810445e-231,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
119,6,4,2,2,2,reference,add relative header,add the header headers to the response,1.331960397810445e-231,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,2
120,1,4,2,1,3,alex1,show the contact,show dialog with existing or new null contact,3.1092910180411374e-232,0.12591706855837456,4.20262166383659e-309,4.20262166383659e-309,4.20262166383659e-309,1
120,3,4,1,1,4,reference,show dialog with existing or new null contact,show the contact,3.1092910180411374e-232,0.12591706855837456,4.20262166383659e-309,4.20262166383659e-309,4.20262166383659e-309,1
120,4,3,2,2,3,reference,show dialog with existing or new null contact,show the contact,3.1092910180411374e-232,0.12591706855837456,4.20262166383659e-309,4.20262166383659e-309,4.20262166383659e-309,1
120,6,3,4,1,2,alex1,show the contact,show dialog with existing or new null contact,3.1092910180411374e-232,0.12591706855837456,4.20262166383659e-309,4.20262166383659e-309,4.20262166383659e-309,1
121,1,2,3,3,2,alex1,clears the counters from the form,clear all fielders from the field,7.57965434483665e-155,0.3333333333333333,0.2,2.2250738585072626e-308,2.2250738585072626e-308,3
